uav_id,source_timestamp_s,arrival_ros_s,arrival_monotonic_s,interarrival_ros_ms,interarrival_monotonic_ms
6,1787386051.7200246,1787386051.7205107,16980.869501723,7.772207260131836,7.774312998662936
7,1787386051.7200983,1787386051.7206116,16980.869599878,7.784605026245117,7.785403999150731
1,1787386051.7239444,1787386051.7241557,16980.873147697,7.898569107055664,7.895831997302594
5,1787386051.7240412,1787386051.7244341,16980.873423976,7.553815841674805,7.555723001132719
2,1787386051.7279246,1787386051.7282705,16980.877275726,11.632919311523438,11.638686999503989
3,1787386051.7281272,1787386051.728757,16980.877748184,11.971473693847656,11.973697000939865
8,1787386051.728145,1787386051.728854,16980.877842131,11.885404586791992,11.886393000168027
4,1787386051.7320576,1787386051.7322898,16980.881281626,12.084484100341797,12.082991997885983
6,1787386051.7321713,1787386051.7325828,16980.881572964,12.072086334228516,12.071241002558963
7,1787386051.732141,1787386051.7326791,16980.881667291,12.067556381225586,12.06741300120484
1,1787386051.7359128,1787386051.736133,16980.885125421,11.977434158325195,11.977723999734735
2,1787386051.735978,1787386051.736586,16980.885586949,8.315563201904297,8.311222998599987
3,1787386051.7360826,1787386051.736716,16980.885705071,7.959127426147461,7.956886998726986
5,1787386051.7361224,1787386051.7368095,16980.885797174,12.375354766845703,12.373197998385876
8,1787386051.7361786,1787386051.7368953,16980.885882444,8.0413818359375,8.040312997763976
4,1787386051.7400107,1787386051.7402318,16980.88922645,7.941961288452148,7.944823999423534
6,1787386051.7400897,1787386051.7405462,16980.889537174,7.963418960571289,7.964209999045124
7,1787386051.7401888,1787386051.7406554,16980.889643915,7.976293563842773,7.976624001457822
1,1787386051.743894,1787386051.7441115,16980.893104199,7.9784393310546875,7.978778001415776
5,1787386051.7440095,1787386051.7444208,16980.893411537,7.611274719238281,7.614362999447621
2,1787386051.747916,1787386051.7482307,16980.897234894,11.644601821899414,11.647945000731852
3,1787386051.748139,1787386051.7487535,16980.897744912,12.037515640258789,12.039840999932494
8,1787386051.7481387,1787386051.748857,16980.897845612,11.961698532104492,11.963167999056168
4,1787386051.7519925,1787386051.7522979,16980.901289886,12.066125869750977,12.063435999152716
6,1787386051.7520733,1787386051.7524056,16980.901394883,11.859416961669922,11.85770899974159
7,1787386051.7521687,1787386051.75269,16980.901679508,12.03465461730957,12.035592997563072
1,1787386051.75588,1787386051.7561083,16980.905104336,11.996746063232422,12.00013700145064
2,1787386051.7559366,1787386051.7567055,16980.905706829,8.47482681274414,8.471934997942299
3,1787386051.7560105,1787386051.756844,16980.905833907,8.090496063232422,8.088995000434807
5,1787386051.7561803,1787386051.7569468,16980.905935318,12.52603530883789,12.523780998890288
8,1787386051.7562454,1787386051.7570486,16980.90603758,8.191585540771484,8.191968001483474
4,1787386051.7599819,1787386051.7601998,16980.909194184,7.901906967163086,7.904298003268195
6,1787386051.7600605,1787386051.760519,16980.909509326,8.113384246826172,8.114443000522442
7,1787386051.7601202,1787386051.7606223,16980.909611067,7.932186126708984,7.9315590010082815
1,1787386051.7638927,1787386051.7642477,16980.913248104,8.139371871948242,8.143767998262774
5,1787386051.7640557,1787386051.7646174,16980.91360782,7.67064094543457,7.672502000787063
2,1787386051.7678933,1787386051.7680993,16980.917091068,11.39378547668457,11.384239001927199
3,1787386051.7680137,1787386051.7684805,16980.917471633,11.636495590209961,11.637726001936244
8,1787386051.7681503,1787386051.7685826,16980.91757127,11.533975601196289,11.533690001670038
4,1787386051.772,1787386051.7725205,16980.921520694,12.320756912231445,12.326509997365065
6,1787386051.77204,1787386051.7726448,16980.921634608,12.125730514526367,12.125281999033177
7,1787386051.7721493,1787386051.7727454,16980.921733815,12.12310791015625,12.122748001274886
1,1787386051.7759035,1787386051.7761612,16980.925155216,11.913537979125977,11.907111998880282
2,1787386051.7759168,1787386051.7762961,16980.925287555,8.196830749511719,8.196487000532215
3,1787386051.7760696,1787386051.7766454,16980.925635629,8.16488265991211,8.16399599716533
5,1787386051.776071,1787386051.776746,16980.925734575,12.128591537475586,12.126755002100253
8,1787386051.7761629,1787386051.7768373,16980.925825196,8.254766464233398,8.253925996541511
4,1787386051.7800424,1787386051.780249,16980.929241918,7.72857666015625,7.721223999396898
6,1787386051.7800639,1787386051.780368,16980.929357615,7.723331451416016,7.723007001914084
7,1787386051.7801704,1787386051.7806628,16980.92965254,7.9174041748046875,7.918724997580284
1,1787386051.783889,1787386051.7841,16980.933091614,7.938861846923828,7.936398000310874
5,1787386051.784059,1787386051.7844286,16980.933419741,7.682561874389648,7.685165997827426
2,1787386051.7879076,1787386051.788132,16980.937123673,11.835813522338867,11.836117999337148
3,1787386051.7880826,1787386051.7885976,16980.93759015,11.95216178894043,11.954521000006935
8,1787386051.7883213,1787386051.7887106,16980.937699806,11.873245239257812,11.874610001541441
4,1787386051.7920294,1787386051.7923398,16980.941333216,12.090682983398438,12.09129800190567
6,1787386051.792129,1787386051.7924526,16980.94144179,12.084484100341797,12.084174999472452
7,1787386051.792193,1787386051.7927449,16980.941734961,12.082099914550781,12.082421002560295
2,1787386051.7958965,1787386051.7961903,16980.945211616,8.058309555053711,8.087942998827202
1,1787386051.7960002,1787386051.7967381,16980.945730081,12.638092041015625,12.638467000215314
3,1787386051.7961316,1787386051.7968535,16980.945842482,8.255958557128906,8.252332001575269
5,1787386051.796113,1787386051.7969532,16980.945941258,12.524604797363281,12.521517001005122
8,1787386051.7961812,1787386051.7970593,16980.946048099,8.348703384399414,8.348292998562101
6,1787386051.8000362,1787386051.800371,16980.949371125,7.918357849121094,7.929334999062121
4,1787386051.800132,1787386051.800753,16980.949744257,8.413314819335938,8.411040998907993
7,1787386051.800127,1787386051.8008564,16980.949844785,8.11147689819336,8.109823997074272
1,1787386051.8039093,1787386051.8041327,16980.953124551,7.394552230834961,7.394470001599984
5,1787386051.8041236,1787386051.8044496,16980.953440224,7.496356964111328,7.498965998820495
2,1787386051.8078442,1787386051.8080735,16980.957068033,11.883258819580078,11.856417000672081
3,1787386051.807984,1787386051.8086996,16980.9576996,11.846065521240234,11.857117999170441
8,1787386051.8081434,1787386051.808832,16980.95782177,11.772632598876953,11.773671001719777
4,1787386051.8120346,1787386051.8123534,16980.961345974,11.600255966186523,11.601717000303324
6,1787386051.8121445,1787386051.8124564,16980.961445582,12.085437774658203,12.074457001290284
7,1787386051.8121705,1787386051.8127444,16980.961733944,11.88802719116211,11.889159002748784
1,1787386051.8159034,1787386051.8161962,16980.965196603,12.06350326538086,12.072051998984534
2,1787386051.8159103,1787386051.8163898,16980.965384406,8.316278457641602,8.31637300143484
3,1787386051.816058,1787386051.8167448,16980.965735856,8.045196533203125,8.036256000195863
5,1787386051.816055,1787386051.8168542,16980.965843058,12.404680252075195,12.402833999658469
8,1787386051.8161771,1787386051.8169525,16980.965940962,8.120536804199219,8.119191999867326
6,1787386051.820054,1787386051.8202457,16980.969238791,7.789373397827148,7.793208998918999
4,1787386051.8201046,1787386051.8205585,16980.969549405,8.205175399780273,8.20343099985621
7,1787386051.8201659,1787386051.8206613,16980.969649823,7.916927337646484,7.915878999483539
1,1787386051.8239343,1787386051.824166,16980.973157226,7.969856262207031,7.960622999235056
5,1787386051.8241034,1787386051.8244882,16980.973478831,7.63392448425293,7.635773003130453
2,1787386051.827827,1787386051.828028,16980.9770215,11.638164520263672,11.63709399770596
3,1787386051.8280063,1787386051.8283284,16980.97731964,11.583566665649414,11.58378399850335
8,1787386051.8281395,1787386051.8284419,16980.977430859,11.489391326904297,11.489896998682525
4,1787386051.8319547,1787386051.8321316,16980.981122368,11.573076248168945,11.57296300152666
6,1787386051.8321385,1787386051.8324268,16980.981416932,12.18104362487793,12.178141001641052
7,1787386051.8322093,1787386051.83253,16980.981518453,11.868715286254883,11.868630001117708
1,1787386051.8358734,1787386051.8361995,16980.985195635,12.033462524414062,12.038409000524553
2,1787386051.8359475,1787386051.8366137,16980.985605375,8.585691452026367,8.583875001932029
3,1787386051.8360033,1787386051.8367279,16980.985716975,8.399486541748047,8.397335001063766
5,1787386051.8360922,1787386051.8368282,16980.985821842,12.340068817138672,12.343010999757098
8,1787386051.8362038,1787386051.8369312,16980.985919836,8.489370346069336,8.488977000524756
4,1787386051.8399892,1787386051.8401835,16980.989174985,8.051872253417969,8.052616998611484
6,1787386051.840084,1787386051.8405552,16980.989546343,8.12840461730957,8.129410998662934
7,1787386051.8401816,1787386051.84067,16980.989659105,8.140087127685547,8.140651996654924
1,1787386051.8438919,1787386051.8441482,16980.99316251,7.948637008666992,7.966875000420259
5,1787386051.8440497,1787386051.8446853,16980.993678009,7.857084274291992,7.856166997953551
2,1787386051.8479314,1787386051.8481834,16980.997177988,11.569738388061523,11.572612998861587
3,1787386051.8479905,1787386051.848581,16980.997573251,11.853218078613281,11.856275999889476
8,1787386051.8481653,1787386051.84869,16980.9976789,11.758804321289062,11.759064000216313
4,1787386051.8520322,1787386051.8525534,16981.001553223,12.369871139526367,12.37823799965554
6,1787386051.8520942,1787386051.8526933,16981.001682806,12.138128280639648,12.136462999478681
7,1787386051.85213,1787386051.8527956,16981.001784407,12.125492095947266,12.125302000640659
1,1787386051.855916,1787386051.8561165,16981.005111,11.968374252319336,11.948489998758305
2,1787386051.8559494,1787386051.856509,16981.005502386,8.325576782226562,8.32439800069551
3,1787386051.8560083,1787386051.8566303,16981.005620288,8.049249649047852,8.047037001233548
5,1787386051.856037,1787386051.8567407,16981.005729683,12.055397033691406,12.051673998939805
8,1787386051.8561132,1787386051.8568466,16981.005834951,8.156538009643555,8.156051000696607
6,1787386051.860009,1787386051.8602319,16981.009230924,7.538557052612305,7.548117999249371
4,1787386051.8601027,1787386051.8605533,16981.009544183,7.999897003173828,7.9909600026439875
7,1787386051.8601139,1787386051.8606567,16981.009644863,7.861137390136719,7.860456000344129
1,1787386051.863869,1787386051.8641803,16981.013172253,8.063793182373047,8.061253000050783
5,1787386051.8640635,1787386051.8645036,16981.013493687,7.762908935546875,7.764004003547598
2,1787386051.8679163,1787386051.8681395,16981.017131605,11.630535125732422,11.629218999587465
3,1787386051.8680131,1787386051.8684921,16981.017483908,11.861801147460938,11.863619998621289
8,1787386051.8681068,1787386051.8686018,16981.017591049,11.755228042602539,11.756097999750637
4,1787386051.8720417,1787386051.8722317,16981.021223968,11.678457260131836,11.679784998705145
6,1787386051.8720634,1787386051.8725884,16981.021580208,12.35651969909668,12.349283999355976
7,1787386051.8721519,1787386051.872705,16981.021694693,12.04824447631836,12.049830002069939
1,1787386051.875939,1787386051.8762658,16981.025261948,12.085437774658203,12.08969500294188
2,1787386051.8759549,1787386051.8764117,16981.025401751,8.272171020507812,8.270146001450485
3,1787386051.8761075,1787386051.8767414,16981.025731872,8.249282836914062,8.247964000474894
5,1787386051.8760707,1787386051.876848,16981.025836759,12.3443603515625,12.343071997747757
8,1787386051.8761265,1787386051.8769443,16981.025932519,8.342504501342773,8.34147000205121
4,1787386051.8800323,1787386051.8802335,16981.029225308,8.00180435180664,8.001340000191703
6,1787386051.880152,1787386051.880533,16981.029523749,7.944583892822266,7.943541000713594
7,1787386051.8801212,1787386051.8806338,16981.029621964,7.9288482666015625,7.927270999061875
1,1787386051.8839617,1787386051.8841684,16981.033159834,7.902622222900391,7.897886000137078
5,1787386051.8840375,1787386051.884473,16981.033464357,7.625102996826172,7.62759799908963
2,1787386051.887884,1787386051.8881793,16981.03717417,11.76762580871582,11.772418998589274
3,1787386051.888058,1787386051.8886387,16981.037629646,11.89732551574707,11.89777400213643
8,1787386051.888102,1787386051.8887417,16981.037730365,11.797428131103516,11.797845996625256
4,1787386051.892055,1787386051.8922617,16981.041252546,12.028217315673828,12.02723800088279
6,1787386051.8921094,1787386051.8923576,16981.041345521,11.824607849121094,11.82177200098522
7,1787386051.892211,1787386051.892645,16981.041633903,12.011051177978516,12.011939001240535
1,1787386051.8958843,1787386051.8960943,16981.045085331,11.925935745239258,11.925496997719165
2,1787386051.895943,1787386051.8964133,16981.045403689,8.234024047851562,8.229519000451546
3,1787386051.8960595,1787386051.8965094,16981.045497425,7.870674133300781,7.867778997024288
5,1787386051.8960962,1787386051.8965957,16981.045583156,12.122631072998047,12.11879900074564
8,1787386051.8961697,1787386051.896678,16981.045665201,7.936239242553711,7.9348360013682395
4,1787386051.9000063,1787386051.900327,16981.049328146,8.065223693847656,8.075599998846883
6,1787386051.9001,1787386051.9007638,16981.049756501,8.40616226196289,8.410980000917334
7,1787386051.9002147,1787386051.9008846,16981.049874383,8.23974609375,8.24047999776667
1,1787386051.9038858,1787386051.9041333,16981.053130433,8.038997650146484,8.045102000323823
5,1787386051.9039977,1787386051.904438,16981.053428243,7.842302322387695,7.845087002351647
2,1787386051.9079208,1787386051.908174,16981.057175396,11.760711669921875,11.771706998843001
3,1787386051.9080105,1787386051.9085643,16981.057555281,12.054920196533203,12.05785600177478
8,1787386051.908216,1787386051.9086697,16981.057658004,11.991739273071289,11.992802999884589
4,1787386051.9120626,1787386051.9125464,16981.061545982,12.219429016113281,12.217835999763338
6,1787386051.9121313,1787386051.912684,16981.061673692,11.92021369934082,11.917190997337457
7,1787386051.9123344,1787386051.913014,16981.062012298,12.12930679321289,12.137915000494104
1,1787386051.9159203,1787386051.9162123,16981.065208206,12.079000473022461,12.077773000783054
2,1787386051.9160712,1787386051.9167974,16981.065798175,8.623361587524414,8.622779001598246
3,1787386051.9160798,1787386051.9169347,16981.065924162,8.370399475097656,8.36888100093347
5,1787386051.9161522,1787386051.9170723,16981.066064075,12.63427734375,12.635831997613423
8,1787386051.9162228,1787386051.9171917,16981.066181115,8.52203369140625,8.523110998794436
4,1787386051.9200256,1787386051.92024,16981.069232581,7.69352912902832,7.686599001317518
6,1787386051.9201038,1787386051.9205382,16981.069528817,7.854223251342773,7.855125000787666
7,1787386051.9201894,1787386051.9206374,16981.06962582,7.623434066772461,7.613522000610828
1,1787386051.9240701,1787386051.924427,16981.073428928,8.214712142944336,8.220722000260139
