experiment_id,batch_id,phase,scenario,method,trial,seed,minimum_inter_agent_distance,mean_min_distance,closest_pair,collision_event_count,violation_sample_count,violation_event_count,risk_exposure_time,risk_integral,iapf_activation_time,iapf_activation_ratio,mean_repulsion_norm,max_repulsion_norm,position_saturation_ratio,acceleration_saturation_ratio,peak_acceleration_setpoint,integrated_squared_acceleration,mean_trajectory_deviation,max_trajectory_deviation,actual_path_length,nominal_path_length,path_length_ratio,recovery_time,stall_event_count,safe_completion_ratio,final_formation_error,mission_success,failure_reason
vertical-M1-t04-38d0a417be,exp08-formal-20260728,main,vertical,M1,4,45,0.117194999933265,0.4933786536711422,1-2,1,383,1,19.09998178482056,12.810321080978255,19.380213260650635,0.8810934474396767,5234.913347491998,16423.78088482915,0.8339130434782609,0.0,0.7063027407543547,1.2243300097331602,1.3653913748991091,2.6256202652383127,9.11256250723608,6.863839117624185,1.3276188953552073,,0,0.0,1.5774212851029603,False,collision
vertical-M1-t05-39f6b81cfb,exp08-formal-20260728,main,vertical,M1,5,46,0.1890513722618544,1.6399449541365214,1-2,1,207,1,10.349990129470823,5.780710206970888,10.81952953338623,0.4914644322074214,1863.2630777650536,3261.845791568717,0.4545849630595393,0.0,0.6915985845455344,1.224400523193243,0.9363128413386868,2.489164342250553,13.341701350466144,6.849017868580527,1.9479729220258613,,0,0.5,0.2976355894457869,False,collision
vertical-M1-t06-bc84bf5490,exp08-formal-20260728,main,vertical,M1,6,47,0.0796512972522227,1.3483844369114235,1-2,1,248,1,12.399988174438477,7.86213314198662,12.839826583862305,0.5837342399794836,5692.623460347872,23333.33333333333,0.542608695652174,0.0,0.6954595098969304,1.215413041997804,1.042840153343196,2.4962519622876056,14.002938588507572,6.834661943936321,2.048812172916747,6.479146957397461,0,0.5,0.2907996325992774,False,collision
vertical-M1-t07-d3b9baae3b,exp08-formal-20260728,main,vertical,M1,7,48,0.1500258920176758,0.6097540382681738,1-2,1,382,1,19.049981832504272,9.342891960195471,19.37971901893616,0.8802828235182152,1826.3910973208572,8618.126774964925,0.8322468491960018,0.0,0.7128295220736166,1.2495955534283822,1.4138137850805097,2.800992514366111,9.888415630375397,6.944777847742345,1.423863490981211,,0,0.0,1.7072119844004958,False,collision
vertical-M1-t08-fe27fe8562,exp08-formal-20260728,main,vertical,M1,8,49,0.0161877897056428,1.1847340877551091,1-2,3,199,2,9.899990558624268,3.772841076743962,13.76007628440857,0.6255821331814667,3019.157274919233,23333.33333333333,0.46,0.0,0.6884657691769391,1.218780252861875,0.968075786892964,3.2208382969403684,14.125115672594797,6.751867261608213,2.092031007912671,,0,0.0,1.7637288186220823,False,collision
vertical-M1-t09-ed2f2f8d4a,exp08-formal-20260728,main,vertical,M1,9,50,0.1515872046035865,0.5389681397242256,1-2,1,382,1,19.049981832504272,11.291615698573889,19.380277633666992,0.8810989431628753,2379.113806461534,6492.750694177534,0.8330434782608696,0.0,0.7004920227909266,1.2341038341539603,1.3857014541288857,2.5356466782079523,9.82644377325044,6.774861578526896,1.4504272388967494,,0,0.0,1.63606397637157,False,collision
vertical-M1-t10-28bbb621e0,exp08-formal-20260728,main,vertical,M1,10,51,0.061431189192564,0.8110477483364902,1-2,1,320,1,15.999984741210938,12.421803843088888,16.55968403816223,0.7528650671854663,19135.11716482541,23333.33333333333,0.7008695652173913,0.0,0.698596722064444,1.2315981234369795,1.2335266969023593,2.5454924219007595,13.44198026857207,6.906801591634912,1.9461946445446128,,0,0.5,0.3421817785035637,False,collision
vertical-M2-t01-c3029aa9a5,exp08-formal-20260728,main,vertical,M2,1,42,0.1194329242796724,0.5030032422391114,1-2,1,382,1,19.049981832504272,12.596961759931926,19.399617195129395,0.8812055229852556,4886.9630304046095,16063.349064614264,0.8322468491960018,0.0,0.7165329010076915,1.240983796102377,1.3729044943727438,2.582098050234954,8.665809007881261,6.914473407398975,1.2532854633019823,,2,0.0,1.6415588288638023,False,collision
vertical-M2-t01-1e757f2c06,exp08-formal-20260728,pilot,vertical,M2,1,9001,0.051881863545618,1.5239149327024786,1-2,2,113,2,5.599994659423828,1.641703973747723,8.020429134368896,0.3646249920983743,858.9943613779404,24342.49809917002,0.268695652173913,0.0,0.6982934024102867,1.2434321119747245,0.7716179881010499,3.2244681765014227,13.306761583484924,6.832636357896549,1.9475296044558497,,0,0.0,1.7995926728024547,False,collision
vertical-M2-t02-d45ea8afd1,exp08-formal-20260728,main,vertical,M2,2,43,0.1319793422460184,0.5474820824796731,1-2,1,382,1,19.049981832504272,11.109402765392096,19.360278606414795,0.8801759179162452,2398.27869931816,13132.168020232912,0.8321739130434782,0.0,0.6951333696853875,1.2401789268249557,1.3900997207513213,2.5441946310693178,9.18868237978429,6.899681909209944,1.331754492554056,,1,0.0,1.6397647524682872,False,collision
vertical-M2-t02-f8360bc6b7,exp08-formal-20260728,pilot,vertical,M2,2,9002,0.0824839299898853,0.4472589674418837,1-2,1,382,1,19.049981832504272,14.44676882611795,19.380972146987915,0.8810725671549435,13732.252862838144,22502.74520454102,0.8339130434782609,0.0,0.6921718295106423,1.2165279186974651,1.3503075949394991,2.578439683436687,9.69116112576344,6.843830144929988,1.4160434903462351,,0,0.0,1.5494897775471248,False,collision
vertical-M2-t03-5341aa8e06,exp08-formal-20260728,main,vertical,M2,3,44,0.1162723742721675,0.531404503835109,1-2,1,382,1,19.049981832504272,11.72369427378979,19.379637002944943,0.8802960006681596,3458.1967123944105,17929.761042096878,0.8322468491960018,0.0,0.7046863337641373,1.2478220997553822,1.3806627787999777,2.527227126953379,8.826781961457371,6.7981817741276185,1.2984033458843596,,5,0.0,1.6580578924053575,False,collision
vertical-M2-t03-34815944d9,exp08-formal-20260728,pilot,vertical,M2,3,9003,0.1080726011672901,1.5548906517497645,1-2,1,217,1,10.849989652633669,6.768061776628505,11.340157747268677,0.5158439922753223,4945.899189903217,21244.68001877213,0.4756521739130435,0.0,0.702147390832103,1.2356330493227947,0.9552485337699864,2.541685060797796,14.039389784879637,6.768054185988538,2.0743613155379976,6.959959506988525,0,1.0,0.2881050113611501,False,collision
vertical-M2-t04-24d8a97daf,exp08-formal-20260728,main,vertical,M2,4,45,0.0481717074146505,1.5144699238253334,1-2,2,115,2,5.6999945640563965,1.7139002484887602,8.039706707000732,0.365211087644317,1105.3282175929485,24442.83725059817,0.2759669708822251,0.0,0.7052044891537779,1.222250146921228,0.7735634809600501,3.218261165020906,13.218166657466206,6.863134238761511,1.925966504168436,,0,0.0,1.7833839167676784,False,collision
vertical-M2-t05-c57d514ecb,exp08-formal-20260728,main,vertical,M2,5,46,0.156227026033233,1.496085416022092,1-2,1,225,1,11.24998927116394,6.526188173803464,11.780895471572876,0.5355322877608699,2168.092262266968,5613.40392627419,0.4956521739130435,0.0,0.6895310531952948,1.2194373259850988,0.9989434463606022,2.4593905595715357,13.914256671597196,6.83939144006396,2.034429056083837,,0,0.5,0.3276843999323842,False,collision
vertical-M2-t06-562ef13ca2,exp08-formal-20260728,main,vertical,M2,6,47,0.1103805161406322,0.4825631240127183,1-2,1,383,1,19.09998178482056,13.084539830779772,19.401824712753296,0.8819800740525037,6028.837220242749,18573.479222165675,0.8330434782608696,0.0,0.690350150488835,1.2162195181254831,1.3611676819385914,2.6264040400953137,8.868338310840127,6.671252209865202,1.3293363872116777,,1,0.0,1.600632924501898,False,collision
vertical-M2-t07-eac2cda4ed,exp08-formal-20260728,main,vertical,M2,7,48,0.0395280291816824,1.513620806546078,1-2,2,115,2,5.6999945640563965,1.7534842789443692,8.020692348480225,0.364631761149379,1082.695881232295,24440.8992207669,0.2730434782608695,0.0,0.7084885170833628,1.2376261108997997,0.7670930847670023,2.959545460468878,13.623412250425538,6.892028587966561,1.9766911986134144,,0,0.5,1.5362559890910883,False,collision
vertical-M2-t08-fd29d9ace5,exp08-formal-20260728,main,vertical,M2,8,49,0.0752710484648897,1.5148327233515329,1-2,2,116,2,5.749994516372681,1.6822377697027897,8.02108359336853,0.3646561759402597,1021.1134356941544,24213.01620355844,0.2747826086956522,0.0,0.6943918902063397,1.2361261709106088,0.7580315469677981,2.9215700415136845,13.129017335320464,6.885455865975208,1.9067753233592124,,0,0.5,1.503602498668938,False,collision
vertical-M2-t09-98b32f456e,exp08-formal-20260728,main,vertical,M2,9,50,0.1844466660041373,0.6214530632025379,1-2,1,382,1,19.049981832504272,8.730985364095465,19.38101959228516,0.8810639712394485,1002.5827057261592,3337.5913438154,0.8330434782608696,0.0,0.6964548621665012,1.2286599830831282,1.4207068126026507,2.724574386647993,9.737766363502564,6.711013831184063,1.4510127096228131,,0,0.0,1.707180493715175,False,collision
vertical-M2-t10-100358dc62,exp08-formal-20260728,main,vertical,M2,10,51,0.0203156835598709,1.1830373424241911,1-2,2,198,2,9.849990606307983,3.755170534982025,13.900965213775637,0.6319596419869625,3134.244672712763,24469.51632666789,0.4669565217391304,0.0,0.6981008792216643,1.2331377145584923,1.0049863295687975,3.415067971117328,12.786920016622974,6.90433826545617,1.852012390615126,,0,0.0,1.9261210849527333,False,collision
vertical-M3-t01-4a559ae8a2,exp08-formal-20260728,main,vertical,M3,1,42,0.1741274908345244,2.5258263174190976,1-2,1,70,1,3.4999966621398926,1.2784024744414375,4.140055894851685,0.1882118090123012,810.0808219837367,4098.981070819718,0.16,0.1565217391304348,2.702839683374941,20.25067759942148,0.6019174061517031,2.2259618103084637,15.105910866404058,6.760364475842839,2.234481723638244,15.060084581375122,0,0.5,0.3006917755805307,False,collision
vertical-M3-t01-47e22dac11,exp08-formal-20260728,pilot,vertical,M3,1,9001,0.2297120568456388,2.610301939900608,1-2,1,55,1,2.74999737739563,0.7901569578581491,3.360039234161377,0.1527538361568172,357.4524432456457,1718.239197358388,0.1260869565217391,0.1226086956521739,2.683270482009165,16.774601761964696,0.5509561084061877,1.962607358184807,14.547906643870736,6.800154616460738,2.1393493919469813,,0,0.0,0.3044445650808473,False,collision
vertical-M3-t02-7d2d5c7ef0,exp08-formal-20260728,main,vertical,M3,2,43,0.1711736028744581,2.568339402004033,1-2,1,63,1,3.1499969959259038,1.0746464174836972,3.780028343200684,0.1718423018305999,674.9531820529061,4326.4838283261015,0.1434782608695652,0.1408695652173913,2.6928587319107558,18.72616804449597,0.583101057425986,2.1249256626907647,14.879573857512971,6.793515419632635,2.1902612916005717,,0,0.5,0.3015217276191761,False,collision
vertical-M3-t02-5a836974c7,exp08-formal-20260728,pilot,vertical,M3,2,9002,0.1245708360652984,2.1459438187433952,1-2,1,131,1,6.549993753433228,3.757832894802216,7.340149641036987,0.3338929664106386,3435.36642245693,14395.099454812716,0.3017391304347826,0.297391304347826,2.696155555010824,33.42409774048724,0.7625615547838654,2.4990026941536807,15.450248753261974,6.8407022661122205,2.258576408127001,11.62023377418518,0,0.5,0.290353525260997,False,collision
vertical-M3-t03-9e3795f4a3,exp08-formal-20260728,main,vertical,M3,3,44,0.2948849938899135,2.5673443674280514,1-2,1,64,1,3.1999969482421875,0.7931317581077489,3.880139350891113,0.176393561720254,178.848388929513,783.5978129562471,0.148695652173913,0.1452173913043478,2.688112784733451,18.429598902794417,0.6117645240212785,2.3271272735863566,15.882824718474868,6.929167856387973,2.292169138871784,,0,0.0,0.3195179834456264,False,collision
vertical-M3-t03-fd3642d9cd,exp08-formal-20260728,pilot,vertical,M3,3,9003,0.1902707768496549,2.55160162794906,1-2,1,63,1,3.1499969959259038,1.3056400304493931,4.000200271606445,0.1818570385814955,815.4202091287577,3110.3542626170934,0.1565217391304348,0.1426086956521739,2.6930380549571367,19.676035345930643,0.5879057011723763,2.0015027718456158,14.52788423719764,6.748467004488251,2.152768062366679,12.980282306671144,0,1.0,0.282018915976456,False,collision
vertical-M3-t04-2eb5cf6942,exp08-formal-20260728,main,vertical,M3,4,45,0.2195815991250898,2.548761445137301,1-2,1,65,1,3.249996900558472,1.1968829660107732,4.03994345664978,0.1836615592647871,571.2031076133782,1935.2398378718835,0.157391304347826,0.1539130434782608,2.706929160448451,20.02522773189373,0.6075605983002305,2.1092874027447284,14.715868043309452,6.912999899691604,2.1287238907620907,,0,0.0,0.3088319786374719,False,collision
vertical-M3-t05-a4b4518430,exp08-formal-20260728,main,vertical,M3,5,46,0.2366471848964343,2.5590028077615727,1-2,1,59,1,2.9499971866607666,1.017355591868125,3.799870491027832,0.1726043812074563,436.9121627491556,1581.7393103258748,0.1468926553672316,0.1434159061277705,2.6823274749637256,18.662456570659288,0.5727290780966269,2.0901182416772914,13.889741023376644,6.7441012473854265,2.0595392201090488,15.02025055885315,0,0.5,0.294733032006005,False,collision
vertical-M3-t06-e9fca91b51,exp08-formal-20260728,main,vertical,M3,6,47,0.2268601646547809,2.5394141380257094,1-2,1,63,1,3.1499969959259038,1.1368862891023583,3.959995269775391,0.1798693351783665,524.0294573535057,1852.7770976851796,0.1538461538461538,0.1495002172968274,2.680078082275495,19.507304308816725,0.5903136744933078,2.107305659443268,14.839430725022684,6.697313926647462,2.2157287066952525,13.240103006362917,0,1.0,0.2959641089975413,False,collision
vertical-M3-t07-f8fd77f015,exp08-formal-20260728,main,vertical,M3,7,48,0.1376360361421573,2.549805876612625,1-2,1,65,1,3.249996900558472,1.38029871744539,3.880007982254028,0.1762352548697264,1833.1000070595717,8743.832751177028,0.151238591916558,0.1468926553672316,2.7067382362791523,19.384245497432424,0.5941678290433713,2.1210463162958595,14.261559449892909,6.914872488397945,2.0624472069183537,,0,0.0,0.3126901134840141,False,collision
vertical-M3-t08-bf49f21ae0,exp08-formal-20260728,main,vertical,M3,8,49,0.184047169137381,2.594206782381249,1-2,1,57,1,2.8499972820281982,0.9083493433994544,3.4799153804779053,0.1582047042819496,561.4023028803417,3468.904171661701,0.1313043478260869,0.1278260869565217,2.6847759856979394,17.477169306157645,0.5528448963856858,1.9818315822366617,14.270234062698364,6.703659864876242,2.1287228693488927,15.680092334747314,0,1.0,0.2896585466711922,False,collision
vertical-M3-t09-e8ec2e0d2c,exp08-formal-20260728,main,vertical,M3,9,50,0.229865049358369,2.547780816240873,1-2,1,64,1,3.1999969482421875,1.1004646804795066,3.860117912292481,0.1754971842365722,486.7876737755562,1702.6122953674385,0.1495652173913043,0.1460869565217391,2.685642873663372,18.91923590223955,0.5769727517593969,2.064855249110465,14.3590601184769,6.745041998275286,2.128831832648117,,0,0.5,0.3007053434444978,False,collision
vertical-M3-t10-6506ed6abe,exp08-formal-20260728,main,vertical,M3,10,51,0.2663395342415853,2.580422055704245,1-2,1,58,1,2.8999972343444824,0.8576029892649955,3.619849443435669,0.1645694098596016,302.03310531350303,1085.4572873482705,0.1382608695652173,0.1347826086956521,2.6762345656748483,17.77615928748253,0.5781420860980752,2.0773699990982752,14.757123326345608,6.842760359609104,2.1566038485656707,14.559889316558838,0,1.0,0.2932207149165667,False,collision
vertical-M3_escape_fixed_positive_z-t01-5719db7b18,exp08-formal-20260728,ablation,vertical,M3_escape_fixed_positive_z,1,42,0.229511241743954,2.441832390727704,1-2,1,82,1,4.099996089935303,1.7564201089582838,4.8399858474731445,0.2200316646860386,841.2227266243144,1884.466581659088,0.1934782608695652,0.1895652173913043,2.7053466643402078,23.11934728467489,0.633759157670002,2.167471536426252,14.572724048937689,6.865929292635295,2.122469286796916,,0,0.5,0.3072611112227874,False,collision
vertical-M3_escape_fixed_positive_z-t02-04556ed276,exp08-formal-20260728,ablation,vertical,M3_escape_fixed_positive_z,2,43,0.2265754568033108,2.563654275012616,1-2,1,61,2,3.049997091293335,1.0718106430251435,3.799886465072632,0.1727532929300584,554.8886667570239,2055.9506983328884,0.1465217391304347,0.1439130434782608,2.689766481001157,18.886589369905785,0.5799522241327798,2.0870475957650205,13.819935045409416,6.936358481392249,1.992390543609204,,0,0.0,0.3035285780247957,False,collision
vertical-M3_escape_fixed_positive_z-t03-ad3e6434ad,exp08-formal-20260728,ablation,vertical,M3_escape_fixed_positive_z,3,44,0.2270067276463946,2.593599472386375,1-2,1,62,1,3.099997043609619,0.9269515813514964,3.700022459030152,0.1680632828580967,375.3745172802083,1878.4677946697943,0.14167753150804,0.1390699695784441,2.6911255516750114,18.2943687163504,0.5896958034661461,2.049749566666565,15.314307531198228,6.814106221409239,2.247441855702544,,0,0.0,0.311775511186211,False,collision
vertical-M3_escape_fixed_positive_z-t04-6dcfa19ed3,exp08-formal-20260728,ablation,vertical,M3_escape_fixed_positive_z,4,45,0.0946592234684498,2.451653736613085,1-2,1,79,1,3.94999623298645,2.0474460889021806,4.80016565322876,0.218034293127609,5265.827852706853,24363.89702007523,0.1899174272055628,0.186006084311169,2.7111174102316893,23.144929600064547,0.6375119058404423,2.2547882006746294,14.239749060790968,6.90417198326335,2.0624846969788777,,0,0.5,0.3052748547123176,False,collision
vertical-M3_escape_fixed_positive_z-t05-f81ecc104c,exp08-formal-20260728,ablation,vertical,M3_escape_fixed_positive_z,5,46,0.2497295749578103,2.5888716047095577,1-2,1,57,2,2.8499972820281982,0.918002219445782,3.619898557662964,0.1644257905264667,399.050900613281,1423.4004588120213,0.1382007822685788,0.1351586266840504,2.684929639034823,17.988302522492354,0.5740642410201089,2.007726940675909,13.828753854085662,6.911994863691936,2.000689254953995,,0,0.0,0.3104462342957567,False,collision
vertical-M3_escape_fixed_positive_z-t06-774bdb482d,exp08-formal-20260728,ablation,vertical,M3_escape_fixed_positive_z,6,47,0.1995127816342824,2.112451115578014,1-2,1,138,1,6.899993419647217,3.569325329735973,7.739855051040649,0.3518656230407722,1491.176546893413,2870.630357676305,0.3169565217391304,0.3134782608695652,2.700316061858077,34.91424341998466,0.8231761105162063,2.4279084490998017,16.229769005314754,6.906593955246905,2.349894768749954,,0,0.0,0.3096386877628043,False,collision
vertical-M3_escape_fixed_positive_z-t07-7b42179417,exp08-formal-20260728,ablation,vertical,M3_escape_fixed_positive_z,7,48,0.182871748201381,2.494799525058277,1-2,1,72,1,3.599996566772461,1.5033055055513938,4.380819082260132,0.1991288133988573,934.9385827578012,4524.541330084641,0.1730434782608695,0.17,2.709745902791719,21.442917609985805,0.6160782238137431,2.187000860259904,14.107626565639388,6.946147512293274,2.031000139382549,,0,0.5,0.3058292227679822,False,collision
vertical-M3_escape_fixed_positive_z-t08-381e4bd75f,exp08-formal-20260728,ablation,vertical,M3_escape_fixed_positive_z,8,49,0.1520411433538584,2.49047805694329,1-2,1,72,1,3.599996566772461,1.6224951751566172,4.480786085128784,0.2038574504862676,1562.3131989059414,8192.89017730139,0.1749347258485639,0.1718885987815491,2.686432187241536,21.685523832114026,0.6166198293228142,2.118660729900278,14.472885546253057,6.725606742095794,2.151907790811911,,0,0.5,0.3093229898787415,False,collision
vertical-M3_escape_fixed_positive_z-t09-9cd44cb196,exp08-formal-20260728,ablation,vertical,M3_escape_fixed_positive_z,9,50,0.2335666422162179,2.584569073481682,1-2,1,57,1,2.8499972820281982,0.9488257091817792,3.6003975868225098,0.163663217117439,460.5378674254488,1716.6253455548172,0.1378260869565217,0.1339130434782608,2.6827447336368557,17.86724890130712,0.5573438567990826,1.9673815497524731,14.391012261610705,6.729264308709575,2.1385714100997126,14.581700563430786,0,0.5,0.3007017853439402,False,collision
vertical-M3_escape_fixed_positive_z-t10-1df4777b0e,exp08-formal-20260728,ablation,vertical,M3_escape_fixed_positive_z,10,51,0.2221993486930673,2.5182647950978936,1-2,1,68,1,3.399996757507324,1.2722699019082355,4.200526475906372,0.190947947800674,591.2773528666763,2538.599103936687,0.1656521739130435,0.1582608695652174,2.686579871404761,20.66240086053449,0.6125306422171656,2.14090914774873,13.659355675050618,6.875217447602088,1.9867525324329447,,0,0.5,0.306150790641453,False,collision
