trial_id,candidate_id,scenario_id,signed_displacement_id,seed,omega_c_multiplier,omega_o_multiplier,formal_hard_pass,hard_failures,termination_reason,metric_extraction_success,zero_crossings_x,zero_crossings_y,zero_crossings_z,zero_crossings_max,zero_crossings_fail,post_rms_m,post_rms_x_m,post_rms_y_m,post_rms_z_m,post_rms_pass,post_p2p_x_m,post_p2p_y_m,post_p2p_z_m,post_p2p_max_m,post_p2p_pass,last_first_ratio,last_first_pass,tracking_rmse_m,tracking_rmse_pass,maximum_tracking_error_m,maximum_tracking_error_pass,final_error_m,final_error_pass,command_jerk_p99_5_mps3,command_jerk_threshold_mps3,command_jerk_fail,acceleration_saturation_ratio,mission_success,growing_oscillation_fail,roll_pitch_peak_deg,zero_crossings_cross_metric_only,zero_crossings_formal_only,counterfactual_pass_excluding_zero_crossings,other_hard_failure_excluding_zc_jerk,jerk_sample_count,jerk_samples_above_threshold,jerk_fraction_above_threshold,jerk_peak_dt_s,jerk_p99_5_equals_max,debug_dt_median_s,debug_dt_p95_s,debug_header_dt_median_s,odometry_dt_median_s,terminal_position_step_min_nonzero_m,terminal_position_repeat_fraction
C0A-v2-A1-SCREENING-A1-OC067-OO100-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC067-OO100,C0A-S-VU-2,POS_Z_2,41003,0.67,1.0,0,ZERO_CROSSINGS,SUCCESS,1,3,3,8,8,1,0.02491458892945589,0.005964460350369725,0.002850406729683918,0.024021597276784188,1,0.020235059782862663,0.01235372107475996,0.11028695106506348,0.11028695106506348,1,0.46679976923957067,1,0.05229605215739669,1,0.10148312950799018,1,0.010329699143767357,1,7.031363564421812,15.0,0,0.0,1,0,0.3861248458040982,1,1,1,0,143,0,0.0,0.020053625106811523,1,0.02000105381011963,0.02005983591079712,0.020000576972961426,0.01061713695526123,6.304180715233088e-07,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO117-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC067-OO117,C0A-S-DIAG-1,POS_X2_Y2_Z1,41001,0.67,1.17,0,ZERO_CROSSINGS,SUCCESS,1,3,4,22,22,1,0.043111204632991715,0.028130806472258716,0.031799471853644054,0.007485137404036941,1,0.12123441696166992,0.1283046007156372,0.036104440689086914,0.1283046007156372,1,0.28685322719785505,1,0.1065373280695389,1,0.16240829569371087,1,0.018204012885689735,1,9.500910722595727,15.0,0,0.0,1,0,9.68240118821867,1,1,1,0,163,0,0.0,0.02000713348388672,1,0.019999265670776367,0.020047032833099367,0.019998908042907715,0.009839653968811035,1.3113021850585938e-06,0.0013386880856760374
C0A-v2-A1-SCREENING-A1-OC067-OO117-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC067-OO117,C0A-S-DIAG-1,POS_X2_Y2_Z1,41002,0.67,1.17,0,ZERO_CROSSINGS,SUCCESS,1,3,2,22,22,1,0.05035043063511918,0.029227213392726263,0.04032488982179259,0.007405344239012758,1,0.1199331283569336,0.15873122215270996,0.03446030616760254,0.15873122215270996,1,0.23699791490952538,1,0.1120017782832091,1,0.17516396379298352,1,0.015234326012432575,1,12.051564291921816,15.0,0,0.0,1,0,9.992802358455013,1,1,1,0,163,0,0.0,0.01994466781616211,1,0.019999146461486816,0.020053935050964356,0.01999962329864502,0.0112992525100708,2.384185791015625e-07,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO117-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41003,A1-OC067-OO117,C0A-S-DIAG-1,POS_X2_Y2_Z1,41003,0.67,1.17,0,ZERO_CROSSINGS,SUCCESS,1,3,4,23,23,1,0.04588874489228756,0.028446193098062397,0.03518525201257575,0.007654348230171456,1,0.10868549346923828,0.14147162437438965,0.04295992851257324,0.14147162437438965,1,0.23384512393591553,1,0.10733080909872311,1,0.16170213316521237,1,0.01672245003283024,1,9.761713749841768,15.0,0,0.0,1,0,9.846634741499512,1,1,1,0,163,0,0.0,0.019977569580078125,1,0.019999027252197266,0.02005181312561035,0.019998908042907715,0.011474370956420898,7.152557373046875e-07,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO117-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC067-OO117,C0A-S-HX-3,NEG_X_3,41001,0.67,1.17,0,ZERO_CROSSINGS,SUCCESS,1,4,4,26,26,1,0.047293883144750096,0.04625576386298797,0.00861315444395648,0.004788450990177018,1,0.17527556419372559,0.03771889489144087,0.017791152000427246,0.17527556419372559,1,0.35869742503981594,1,0.12989039552180393,1,0.22011182835162052,1,0.018072277307510376,1,7.996477528826941,15.0,0,0.0,1,0,15.421952652394499,1,1,1,0,163,0,0.0,0.020003795623779297,1,0.020000219345092773,0.020051252841949464,0.019999384880065918,0.010624170303344727,3.78582626581192e-07,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO117-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO117,C0A-S-HX-3,NEG_X_3,41002,0.67,1.17,0,ZERO_CROSSINGS,SUCCESS,1,5,6,25,25,1,0.05241084375275195,0.052005478137505355,0.004512157953763097,0.004686919795038831,1,0.1893477439880371,0.0217399587854743,0.017164111137390137,0.1893477439880371,1,0.31307648854076975,1,0.13032446928695826,1,0.21422485889689658,1,0.014366217888891697,1,9.851562604177936,15.0,0,0.0,1,0,14.994363421375217,1,1,1,0,163,0,0.0,0.020035743713378906,1,0.019999980926513672,0.020043134689331055,0.020000100135803223,0.011428236961364746,2.03610397875309e-06,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO117-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO117,C0A-S-HX-3,NEG_X_3,41003,0.67,1.17,0,ZERO_CROSSINGS,SUCCESS,1,4,4,24,24,1,0.04828620243092622,0.04755380257308715,0.006809527950369115,0.004880935887037875,1,0.1652069091796875,0.029459277167916298,0.01700460910797119,0.1652069091796875,1,0.3771580595619656,1,0.12489128888353425,1,0.21167867761503784,1,0.015232640318572521,1,9.047190199040337,15.0,0,0.0,1,0,15.149424429452925,1,1,1,0,163,0,0.0,0.01995849609375,1,0.01999819278717041,0.020061969757080078,0.019997835159301758,0.010036349296569824,5.420297384262085e-07,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO117-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC067-OO117,C0A-S-HX-3,POS_X_3,41001,0.67,1.17,0,ZERO_CROSSINGS,SUCCESS,1,5,4,24,24,1,0.05271080257509274,0.05193031730481303,0.0077968229418818496,0.0045695081512988935,1,0.17988157272338867,0.027079463005065918,0.018567800521850586,0.17988157272338867,1,0.3203415253976631,1,0.12526689799610996,1,0.2085461460814072,1,0.008796164765954018,1,9.623612714075987,15.0,0,0.0,1,0,14.389977760110414,1,1,1,0,163,0,0.0,0.019995927810668945,1,0.01999819278717041,0.02005347013473511,0.01999795436859131,0.010291695594787598,1.7704442143440247e-06,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO117-C0A-S-HX-3-POS-X-3-D125-S41002,A1-OC067-OO117,C0A-S-HX-3,POS_X_3,41002,0.67,1.17,0,ZERO_CROSSINGS,SUCCESS,1,3,4,25,25,1,0.051021630976381314,0.0505920789258237,0.004705286292234569,0.00463774280888556,1,0.1737220287322998,0.019426336511969566,0.016417503356933594,0.1737220287322998,1,0.28043479514134956,1,0.12554576649491642,1,0.2030479895256179,1,0.015561224892735481,1,9.775149148408618,15.0,0,0.0,1,0,15.142898424408887,1,1,1,0,163,0,0.0,0.019998550415039062,1,0.019999384880065918,0.020027244091033937,0.019999027252197266,0.008771777153015137,1.0974399629049003e-06,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO117-C0A-S-HX-3-POS-X-3-D125-S41003,A1-OC067-OO117,C0A-S-HX-3,POS_X_3,41003,0.67,1.17,0,ZERO_CROSSINGS,SUCCESS,1,5,6,24,24,1,0.048130280162482046,0.04753368643419085,0.006148455777583636,0.00438964851054511,1,0.17314648628234863,0.019946858286857605,0.01710987091064453,0.17314648628234863,1,0.3706259732128355,1,0.12400049380422933,1,0.20143006689077295,1,0.010869055055081844,1,8.907476862640742,15.0,0,0.0,1,0,14.463430185160712,1,1,1,0,163,0,0.0,0.020055770874023438,1,0.019999146461486816,0.02004077434539795,0.01999986171722412,0.01052546501159668,5.583278834819794e-07,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO117-C0A-S-VU-2-POS-Z-2-D125-S41001,A1-OC067-OO117,C0A-S-VU-2,POS_Z_2,41001,0.67,1.17,0,CAMPAIGN_INTERRUPTED;PROCESS_CRASH,CAMPAIGN_INTERRUPTED,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0A-v2-A1-SCREENING-A1-OC067-OO117-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC067-OO117,C0A-S-VU-2,POS_Z_2,41002,0.67,1.17,0,ZERO_CROSSINGS,SUCCESS,1,5,5,8,8,1,0.02063174548489937,0.003121826075787823,0.0032846907740918746,0.020127939045634865,1,0.011639013420790434,0.013304400257766247,0.09189820289611816,0.09189820289611816,1,0.4193360757184494,1,0.044967641305352704,1,0.08578157852438503,1,0.007933181710541248,1,9.972058103613596,15.0,0,0.0,1,0,0.5705711160090675,1,1,1,0,143,0,0.0,0.020000457763671875,1,0.020000696182250977,0.0200414776802063,0.020000696182250977,0.011514902114868164,1.2700911611318588e-07,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO117-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC067-OO117,C0A-S-VU-2,POS_Z_2,41003,0.67,1.17,0,ZERO_CROSSINGS,SUCCESS,1,4,6,10,10,1,0.02100842776319758,0.004199342310039892,0.0017644171788449047,0.020508690676481447,1,0.015241521876305342,0.006540769245475531,0.09348273277282715,0.09348273277282715,1,0.4086714904197256,1,0.045529188364090395,1,0.08719318411036214,1,0.005085896700620651,1,13.636190185832906,15.0,0,0.0,1,0,0.5016376005909327,1,1,1,0,143,0,0.0,0.020010709762573242,1,0.019999265670776367,0.02004340887069702,0.019999384880065918,0.011129975318908691,6.19795173406601e-07,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC067-OO133,C0A-S-DIAG-1,POS_X2_Y2_Z1,41001,0.67,1.33,0,ZERO_CROSSINGS,SUCCESS,1,5,3,22,22,1,0.036695881092622215,0.027680216004426963,0.023097724945830785,0.006847512938204672,1,0.10205459594726562,0.0872490406036377,0.03688359260559082,0.10205459594726562,1,0.2784691196830572,1,0.08881748955111342,1,0.14147133594889474,1,0.0069548203609883785,1,12.696340499719021,15.0,0,0.0,1,0,10.416592160176348,1,1,1,0,163,0,0.0,0.0200347900390625,1,0.019999980926513672,0.02004486322402954,0.019997835159301758,0.011564373970031738,4.76837158203125e-07,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC067-OO133,C0A-S-DIAG-1,POS_X2_Y2_Z1,41002,0.67,1.33,0,ZERO_CROSSINGS,SUCCESS,1,5,3,23,23,1,0.03923175804689245,0.02860958991940504,0.025970038589167695,0.006795535282119343,1,0.10249733924865723,0.10032451152801514,0.03433108329772949,0.10249733924865723,1,0.23539552998818122,1,0.08975624197371451,1,0.14887556209098426,1,0.005777718033641577,1,12.12016301350995,15.0,0,0.0,1,0,10.195481122948335,1,1,1,0,163,0,0.0,0.019999265670776367,1,0.019999384880065918,0.02003457546234131,0.019998788833618164,0.010962486267089844,1.6689300537109375e-06,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO133-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41003,A1-OC067-OO133,C0A-S-DIAG-1,POS_X2_Y2_Z1,41003,0.67,1.33,0,ZERO_CROSSINGS,SUCCESS,1,5,5,22,22,1,0.03972176064230746,0.026923859846239056,0.028268049026144236,0.007337672911785304,1,0.10678410530090332,0.10603225231170654,0.04014086723327637,0.10678410530090332,1,0.30079331211175425,1,0.09905563854443766,1,0.1655772825978591,1,0.005904154386371374,1,13.649287147305134,15.0,0,0.0,1,0,10.647777114153989,1,1,1,0,163,0,0.0,0.01998615264892578,1,0.019999265670776367,0.020061779022216796,0.020000100135803223,0.009903669357299805,4.0531158447265625e-06,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO133-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC067-OO133,C0A-S-HX-3,NEG_X_3,41001,0.67,1.33,0,ZERO_CROSSINGS,SUCCESS,1,6,6,23,23,1,0.044537750968065906,0.04416391503515615,0.0031609652461005505,0.004813332398028098,1,0.1638932228088379,0.010129191912710667,0.019913554191589355,0.1638932228088379,1,0.2437760385453966,1,0.1163801511078498,1,0.19718728842429886,1,0.0137954605743289,1,10.314656966311956,15.0,0,0.0,1,0,16.071237557959922,1,1,1,0,163,0,0.0,0.02000880241394043,1,0.01999986171722412,0.020039892196655272,0.01999950408935547,0.009624123573303223,7.152557373046875e-07,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO133-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC067-OO133,C0A-S-HX-3,NEG_X_3,41002,0.67,1.33,0,ZERO_CROSSINGS,SUCCESS,1,4,3,23,23,1,0.04348920669661266,0.04285001436110318,0.005759441948180906,0.004692142026780954,1,0.15605807304382324,0.0243143392726779,0.01812160015106201,0.15605807304382324,1,0.31766292451813305,1,0.11535950311681709,1,0.19589329174071282,1,0.018206773325800896,1,12.061892804105085,15.0,0,0.0,1,0,16.335737754163635,1,1,1,0,163,0,0.0,0.019964218139648438,1,0.01999831199645996,0.02004389762878418,0.019998669624328613,0.011463522911071777,1.54122244566679e-06,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO133-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC067-OO133,C0A-S-HX-3,NEG_X_3,41003,0.67,1.33,0,ZERO_CROSSINGS,SUCCESS,1,8,6,25,25,1,0.042858499295117536,0.04243825671204908,0.0035946514447462723,0.004787881584019542,1,0.15676641464233398,0.0125089380890131,0.01870429515838623,0.15676641464233398,1,0.2575051062558099,1,0.11383546101434702,1,0.19481981147851674,1,0.014758354984223843,1,10.203361762976115,15.0,0,0.0,1,0,15.899445084389631,1,1,1,0,163,0,0.0,0.019997358322143555,1,0.020000338554382324,0.020035815238952637,0.020000100135803223,0.010005593299865723,2.3085158318281174e-07,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO133-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC067-OO133,C0A-S-HX-3,POS_X_3,41001,0.67,1.33,0,ZERO_CROSSINGS,SUCCESS,1,5,7,25,25,1,0.04349084931182181,0.04304354944219774,0.0043129610530133694,0.004483881380663427,1,0.15500092506408691,0.020137385465204716,0.016752123832702637,0.15500092506408691,1,0.3146199744072695,1,0.11317647016901546,1,0.19393650865473952,1,0.0039076535031199455,1,10.487436102302194,15.0,0,0.0,1,0,15.898341804064197,1,1,1,0,163,0,0.0,0.02001357078552246,1,0.01999950408935547,0.02005053758621216,0.019999265670776367,0.011067390441894531,2.6846828404814005e-06,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO133-C0A-S-HX-3-POS-X-3-D125-S41002,A1-OC067-OO133,C0A-S-HX-3,POS_X_3,41002,0.67,1.33,0,ZERO_CROSSINGS,SUCCESS,1,5,4,25,25,1,0.040151516653830106,0.039597049234532,0.0050524809326887195,0.004323241601583618,1,0.1328728199005127,0.025569315534085035,0.01767730712890625,0.1328728199005127,1,0.3805438905636039,1,0.10633830050245587,1,0.18569355403338852,1,0.0054931933991611,1,11.149179344788358,15.0,0,0.0,1,0,15.48523469478993,1,1,1,0,163,0,0.0,0.0199735164642334,1,0.020000457763671875,0.020061850547790527,0.01999950408935547,0.01027059555053711,5.329493433237076e-07,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO133-C0A-S-HX-3-POS-X-3-D125-S41003,A1-OC067-OO133,C0A-S-HX-3,POS_X_3,41003,0.67,1.33,0,ZERO_CROSSINGS,SUCCESS,1,5,6,25,25,1,0.045323820769817454,0.044815506778588206,0.00499229774206033,0.004571219159859699,1,0.15935015678405762,0.022829288616776466,0.01926743984222412,0.15935015678405762,1,0.3170184850159203,1,0.11358231443543203,1,0.19090085910490093,1,0.0041615585796535015,1,9.58282762586524,15.0,0,0.0,1,0,15.776032110906442,1,1,1,0,163,0,0.0,0.020028114318847656,1,0.019998908042907715,0.02005230188369751,0.01999819278717041,0.011565923690795898,1.7881393432617188e-06,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO133-C0A-S-VU-2-POS-Z-2-D125-S41001,A1-OC067-OO133,C0A-S-VU-2,POS_Z_2,41001,0.67,1.33,0,COMMAND_JERK_P99_5;ZERO_CROSSINGS,SUCCESS,1,5,6,12,12,1,0.018257689230484198,0.0039281823151705265,0.002987829680881033,0.017577982635495086,1,0.013050593435764313,0.014220434706658125,0.0794527530670166,0.0794527530670166,1,0.4233639617436401,1,0.03763682471250389,1,0.07477743921041435,1,0.009952852502465248,1,19.747478952860902,15.0,1,0.0,1,0,0.5872816854578786,1,0,0,0,143,1,0.006993006993006993,0.019994735717773438,1,0.01999819278717041,0.020052218437194826,0.01999831199645996,0.011044144630432129,3.685709089040756e-07,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO133-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC067-OO133,C0A-S-VU-2,POS_Z_2,41002,0.67,1.33,0,ZERO_CROSSINGS,SUCCESS,1,3,6,12,12,1,0.01928474793283396,0.006200315158206557,0.004393283131227629,0.017724464959505214,1,0.02420493122190237,0.016267020255327225,0.08171677589416504,0.08171677589416504,1,0.532926119345338,1,0.038962161043968366,1,0.07318910631719713,1,0.01171331200748682,1,11.047561536808445,15.0,0,0.0,1,0,0.5452060726037932,1,1,1,0,143,0,0.0,0.02004098892211914,1,0.019999146461486816,0.020068430900573732,0.019999027252197266,0.011429786682128906,1.548323780298233e-07,0.0
C0A-v2-A1-SCREENING-A1-OC067-OO133-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC067-OO133,C0A-S-VU-2,POS_Z_2,41003,0.67,1.33,0,ZERO_CROSSINGS,SUCCESS,1,3,6,10,10,1,0.018692240703065528,0.003830323466933391,0.003505332942445045,0.01795664572247859,1,0.013249922078102827,0.015725592616945505,0.07964277267456055,0.07964277267456055,1,0.4473664009360293,1,0.03898342087794664,1,0.0775926043097003,1,0.00879712961614132,1,12.096438368209755,15.0,0,0.0,1,0,0.5578996843831375,1,1,1,0,143,0,0.0,0.019998550415039062,1,0.019999146461486816,0.0200777530670166,0.020001530647277832,0.008156061172485352,2.336222678422928e-06,0.0
C0A-v2-A1-SCREENING-A1-OC083-OO067-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41001,A1-OC083-OO067,C0A-S-DIAG-1,POS_X2_Y2_Z1,41001,0.83,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,3,12,12,1,0.08268535754384948,0.05179648437345665,0.06355376624825408,0.01071967137400994,1,0.21800684928894043,0.264514684677124,0.047901153564453125,0.264514684677124,1,0.4586229642837984,1,0.1632810010114414,1,0.24646911055371382,1,0.0076688127592206,1,7.117361368571054,15.0,0,0.0,1,0,9.53736243900487,1,1,1,0,163,0,0.0,0.020000696182250977,1,0.020000219345092773,0.020037662982940675,0.019999980926513672,0.011560440063476562,2.384185791015625e-07,0.0
C0A-v2-A1-SCREENING-A1-OC083-OO067-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41002,A1-OC083-OO067,C0A-S-DIAG-1,POS_X2_Y2_Z1,41002,0.83,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,3,16,16,1,0.08034648673120529,0.05426514505766921,0.05835043363764802,0.010299459025419722,1,0.2234358787536621,0.23770058155059814,0.0504910945892334,0.23770058155059814,1,0.45888434178021675,1,0.15728749004447354,1,0.23441470358623143,1,0.006295361090451479,1,7.183995219646021,15.0,0,0.0,1,0,9.046261724215535,1,1,1,0,163,0,0.0,0.020022869110107422,1,0.01999950408935547,0.020051741600036622,0.019998669624328613,0.01126563549041748,1.6689300537109375e-06,0.0
C0A-v2-A1-SCREENING-A1-OC083-OO067-C0A-S-DIAG-1-POS-X2-Y2-Z1-D125-S41003,A1-OC083-OO067,C0A-S-DIAG-1,POS_X2_Y2_Z1,41003,0.83,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,3,12,12,1,0.07737752379183563,0.04917638182485009,0.05878883332522774,0.010622510768704112,1,0.1982865333557129,0.24650299549102783,0.05111074447631836,0.24650299549102783,1,0.4375794470580246,1,0.16028443978292195,1,0.24289793228911227,1,0.008904477581381798,1,6.573034542359984,15.0,0,0.0,1,0,9.347071839723816,1,1,1,0,163,0,0.0,0.020016193389892578,1,0.020000934600830078,0.020050299167633057,0.020000696182250977,0.010558128356933594,4.291534423828125e-06,0.0
C0A-v2-A1-SCREENING-A1-OC083-OO067-C0A-S-HX-3-NEG-X-3-D125-S41001,A1-OC083-OO067,C0A-S-HX-3,NEG_X_3,41001,0.83,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,4,21,21,1,0.08460115076154183,0.08368801618174782,0.010948418573493966,0.005814016553142578,1,0.3103053569793701,0.034835927188396454,0.025666236877441406,0.3103053569793701,1,0.6753682146068894,1,0.18648418475317702,1,0.3014241149952323,1,0.008111163973808289,1,6.037956226347962,15.0,0,0.0,1,0,14.047716290309337,1,1,1,0,163,0,0.0,0.020035982131958008,1,0.019999265670776367,0.020057761669158937,0.01999974250793457,0.011099576950073242,2.384185791015625e-07,0.0
C0A-v2-A1-SCREENING-A1-OC083-OO067-C0A-S-HX-3-NEG-X-3-D125-S41002,A1-OC083-OO067,C0A-S-HX-3,NEG_X_3,41002,0.83,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,2,21,21,1,0.08496074373462319,0.08373979795290441,0.01252912831433962,0.00699965416501952,1,0.3168294429779053,0.04404492303729057,0.03704524040222168,0.3168294429779053,1,0.6740746739297934,1,0.17944382344110035,1,0.290480689808535,1,0.012987361289560795,1,6.7951594674420255,15.0,0,0.0,1,0,13.556225286462542,1,1,1,0,163,0,0.0,0.020009994506835938,1,0.020000457763671875,0.02002648115158081,0.020000457763671875,0.010275840759277344,2.1457672119140625e-06,0.0
C0A-v2-A1-SCREENING-A1-OC083-OO067-C0A-S-HX-3-NEG-X-3-D125-S41003,A1-OC083-OO067,C0A-S-HX-3,NEG_X_3,41003,0.83,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,2,22,22,1,0.08436415201631378,0.08324426381180458,0.012492727586960708,0.005624450666542415,1,0.30879902839660645,0.037909308448433876,0.019111275672912598,0.30879902839660645,1,0.673480374697756,1,0.1767760834546072,1,0.2868207907263759,1,0.011751985177397728,1,6.656919354165657,15.0,0,0.0,1,0,13.494318414406893,1,1,1,0,163,0,0.0,0.020069599151611328,1,0.019999980926513672,0.02005816698074341,0.01999974250793457,0.011024713516235352,3.334134817123413e-07,0.0
C0A-v2-A1-SCREENING-A1-OC083-OO067-C0A-S-HX-3-POS-X-3-D125-S41001,A1-OC083-OO067,C0A-S-HX-3,POS_X_3,41001,0.83,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,3,21,21,1,0.080407840682895,0.07978281438737214,0.008262596820892937,0.0056438342898526535,1,0.303377628326416,0.02543166372925043,0.021275043487548828,0.303377628326416,1,0.5823467074359329,1,0.17776605441413823,1,0.277623803830663,1,0.00450443010777235,1,6.530247143077557,15.0,0,0.0,1,0,13.931097445829257,1,1,1,0,163,0,0.0,0.02001953125,1,0.020000576972961426,0.020047211647033693,0.01999962329864502,0.01073598861694336,3.4761615097522736e-06,0.0
C0A-v2-A1-SCREENING-A1-OC083-OO067-C0A-S-HX-3-POS-X-3-D125-S41002,A1-OC083-OO067,C0A-S-HX-3,POS_X_3,41002,0.83,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,5,19,19,1,0.0757213073925614,0.0750554129769521,0.007506256011248168,0.0066375821495133405,1,0.27137088775634766,0.01998679421376437,0.03568673133850098,0.27137088775634766,1,0.5942647963361306,1,0.17030385548421914,1,0.2714582793457693,1,0.004609251394867897,1,6.318084294575269,15.0,0,0.0,1,0,13.594423885179863,1,1,1,0,163,0,0.0,0.019967079162597656,1,0.02000141143798828,0.020062947273254396,0.019999027252197266,0.011219263076782227,1.1920928955078125e-07,0.0
C0A-v2-A1-SCREENING-A1-OC083-OO067-C0A-S-HX-3-POS-X-3-D125-S41003,A1-OC083-OO067,C0A-S-HX-3,POS_X_3,41003,0.83,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,4,24,24,1,0.0789572892940611,0.07829535838779242,0.008554481533956028,0.0055597871612501956,1,0.2840464115142822,0.023721382953226566,0.026365280151367188,0.2840464115142822,1,0.6626304757336068,1,0.16998575986524084,1,0.27443899898483226,1,0.0023583804722875357,1,6.54779743042702,15.0,0,0.0,1,0,13.301899608398195,1,1,1,0,163,0,0.0,0.019971370697021484,1,0.019999980926513672,0.02004433870315552,0.020000696182250977,0.010670900344848633,1.6689300537109375e-06,0.0
C0A-v2-A1-SCREENING-A1-OC083-OO067-C0A-S-VU-2-POS-Z-2-D125-S41001,A1-OC083-OO067,C0A-S-VU-2,POS_Z_2,41001,0.83,0.67,0,ZERO_CROSSINGS,SUCCESS,1,3,4,8,8,1,0.03243676356383321,0.00631395496713377,0.005846085381030199,0.03127460453605655,1,0.016966884024441242,0.022030707448720932,0.1551680564880371,0.1551680564880371,1,0.36710274663011727,1,0.07157276180870807,1,0.1333086035268965,1,0.007159431930631399,1,5.854260361576853,15.0,0,0.0,1,0,0.535992134296137,1,1,1,0,143,0,0.0,0.019953012466430664,1,0.020000100135803223,0.020044124126434325,0.020000696182250977,0.010858297348022461,5.606561899185181e-07,0.0
C0A-v2-A1-SCREENING-A1-OC083-OO067-C0A-S-VU-2-POS-Z-2-D125-S41002,A1-OC083-OO067,C0A-S-VU-2,POS_Z_2,41002,0.83,0.67,0,ZERO_CROSSINGS,SUCCESS,1,2,9,6,9,1,0.033332780038316856,0.007271027789866757,0.004137878012892625,0.03226583867672151,1,0.026491397991776466,0.016398234758526087,0.15291905403137207,0.15291905403137207,1,0.37485633783663114,1,0.07034247677841947,1,0.13453172685143144,1,0.003329208120703697,1,5.0186793326539725,15.0,0,0.0,1,0,0.33327001142598,1,1,1,0,143,0,0.0,0.02003765106201172,1,0.02000272274017334,0.02005343437194824,0.02000105381011963,0.011269807815551758,1.0731164366006851e-06,0.0
C0A-v2-A1-SCREENING-A1-OC083-OO067-C0A-S-VU-2-POS-Z-2-D125-S41003,A1-OC083-OO067,C0A-S-VU-2,POS_Z_2,41003,0.83,0.67,1,,SUCCESS,1,5,5,6,6,0,0.033134617671807136,0.005149711018513082,0.005495491450306727,0.032267366462143204,1,0.01862961333245039,0.018060706090182066,0.1591019630432129,0.1591019630432129,1,0.34977723027052765,1,0.07260040887958191,1,0.13491188561027218,1,0.005922816693782806,1,6.7321088277292205,15.0,0,0.0,1,0,0.4203758267773459,0,0,1,0,143,0,0.0,0.020007848739624023,1,0.019998908042907715,0.020040297508239747,0.01999950408935547,0.011383295059204102,1.1757947504520416e-07,0.0
